Signal Name,Original_Signal (Time Cut)
holding_voltage,2.9895723364052254
unloading_parameter,[-2.68325960e-08  1.49995143e-04 -2.90607694e-01  1.96725012e+02]
peak_time,1813.02
peak_value,2.989687
peak_mean,2.990173125748503
plus_minus_toleranz,0.0011463507373290994
U3,0.010077203858966044
U3_mean,0.010563329607469196
manufacturer,vishay
capacitance,50
typ,C
methode,A
klass,3
dut,3
version,1
U_R,3.0
ESR,0.022
I_c,3.589
I_dc,0.6





time,value,derivative
1813.02,2.989687,-0.6327000000005948
1813.03,2.98336,-0.36655000000033056
1813.04,2.982356,-0.03475000000003092
1813.05,2.982665,-0.06170000000005871
1813.06,2.981122,-0.05015000000003056
1813.07,2.981662,-0.023150000000015325
1813.08,2.980659,-0.06560000000010291
1813.0900000000001,2.98035,0.007700000000767204
1813.1000000000001,2.980813,-0.04240000000004329
1813.1100000000001,2.979502,-0.03470000000001505
1813.1200000000001,2.980119,0.019250000000027967
1813.13,2.979887,-0.04245000000003074
1813.14,2.97927,-0.030850000000015143
1813.15,2.97927,-0.030850000000043565
1813.16,2.978653,-0.011550000000028149
1813.17,2.979039,-0.007750000000015689
1813.18,2.978498,-0.027050000000031105
1813.19,2.978498,-0.011549999999999727
1813.2,2.978267,-0.03855000000004338
1813.21,2.977727,-0.007699999999999818
1813.22,2.978113,-0.011600000000015598
1813.23,2.977495,-0.03475000000003092
1813.24,2.977418,0.027050000000031105
1813.25,2.978036,-0.023150000000043747
1813.26,2.976955,-0.05020000000004643
1813.27,2.977032,-0.027000000000015234
1813.28,2.976415,-0.03470000000001505
1813.29,2.976338,0.019300000000015416
1813.3,2.976801,0.003849999999999909
1813.31,2.976415,0.007699999999999818
1813.32,2.976955,-0.023150000000015325
1813.33,2.975952,-0.030850000001237277
1813.3400000000001,2.976338,0.019299999999361717
1813.3500000000001,2.976338,-0.03475000000003092
1813.3600000000001,2.975643,-0.011600000000015598
1813.3700000000001,2.976106,-0.003849999999999909
1813.38,2.975566,-0.015399999999999636
1813.39,2.975798,0.0
1813.4,2.975566,-0.04630000000005907
1813.41,2.974872,0.011600000000015598
1813.42,2.975798,-0.007749999999987267
1813.43,2.974717,-0.05405000000004634
1813.44,2.974717,0.011600000000015598
1813.45,2.974949,-0.019250000000027967
1813.46,2.974332,0.003849999999999909
1813.47,2.975026,0.0
1813.48,2.974332,-0.04630000000005907
1813.49,2.9741,0.0
1813.5,2.974332,-0.003849999999999909
1813.51,2.974023,-0.007750000000015689
1813.52,2.974177,-0.030850000000015143
1813.53,2.973406,-0.015399999999999636
1813.54,2.973869,0.011549999999999727
1813.55,2.973637,-0.03860000000003083
1813.56,2.973097,0.003849999999999909
1813.57,2.973714,-0.0038500000000283308
1813.58,2.97302,-0.03470000000044138
1813.5900000000001,2.97302,-0.0038500000000567525
1813.6000000000001,2.972943,-0.023150000000015325
1813.6100000000001,2.972557,0.015400000000028058
1813.6200000000001,2.973251,-0.015450000000015507
1813.63,2.972248,-0.003849999999999909
1813.64,2.973174,0.0
1813.65,2.972248,-0.0694500000000744
1813.66,2.971785,0.011600000000015598
1813.67,2.97248,-0.019300000000015416
1813.68,2.971399,-0.023150000000015325
1813.69,2.972017,0.023200000000031196
1813.7,2.971863,-0.030900000000031014
1813.71,2.971399,-0.007750000000015689
1813.72,2.971708,-0.011549999999999727
1813.73,2.971168,-0.003849999999999909
1813.74,2.971631,-0.00770000000002824
1813.75,2.971014,-0.04630000000003065
1813.76,2.970705,0.030850000000043565
1813.77,2.971631,-0.019300000000043838
1813.78,2.970319,-0.027000000000043656
1813.79,2.971091,0.019300000000043838
1813.8,2.970705,-0.05015000000003056
1813.81,2.970088,0.0038499999999714873
1813.82,2.970782,0.011549999999999727
1813.83,2.970319,-0.027000000000157343
1813.8400000000001,2.970242,-0.015399999999999636
1813.8500000000001,2.970011,-0.019300000000015416
1813.8600000000001,2.969856,-0.007750000000015689
1813.8700000000001,2.969856,-0.05400000000003047
1813.88,2.968776,-0.007699999999999818
1813.89,2.969702,0.007699999999999818
1813.9,2.96893,-0.023150000000015325
1813.91,2.969239,0.030900000000031014
1813.92,2.969548,-0.015450000000015507
1813.93,2.96893,-0.027050000000031105
1813.94,2.969007,-0.003849999999999909
1813.95,2.968853,-0.019250000000027967
1813.96,2.968622,0.003849999999999909
1813.97,2.96893,-0.030850000000043565
1813.98,2.968005,-0.007699999999999818
1813.99,2.968776,0.0038500000000283308
1814.0,2.968082,-0.027000000000043656
1814.01,2.968236,0.015399999999999636
1814.02,2.96839,-0.027000000000015234
1814.03,2.967696,-0.011549999999999727
1814.04,2.968159,0.0
1814.05,2.967696,-0.030900000000002592
1814.06,2.967541,-0.015450000000015507
1814.07,2.967387,-0.023100000000056298
1814.08,2.967079,0.0038499999991472578
1814.0900000000001,2.967464,-0.011600000001010358
1814.1000000000001,2.966847,-0.007699999999999818
1814.1100000000001,2.96731,0.019299999999986994
1814.1200000000001,2.967233,-0.05015000000005898
1814.13,2.966307,-0.007699999999999818
1814.14,2.967079,-0.003849999999999909
1814.15,2.96623,-0.023150000000015325
1814.16,2.966616,0.011549999999999727
1814.17,2.966461,-0.03860000000003083
1814.18,2.965844,0.007750000000015689
1814.19,2.966616,-0.015450000000015507
1814.2,2.965535,-0.023150000000015325
1814.21,2.966153,0.027000000000015234
1814.22,2.966075,-0.05405000000004634
1814.23,2.965072,-0.015399999999999636
1814.24,2.965767,-0.015399999999999636
1814.25,2.964764,-0.023150000000015325
1814.26,2.965304,0.023150000000015325
1814.27,2.965227,-0.027000000000015234
1814.28,2.964764,-0.015450000000015507
1814.29,2.964918,-0.030850000000043565
1814.3,2.964147,-0.027000000000043656
1814.31,2.964378,0.003849999999999909
1814.32,2.964224,-0.015450000000015507
1814.33,2.964069,0.03084999999862248
1814.3400000000001,2.964841,-0.0038500000017904767
1814.3500000000001,2.963992,-0.030850000000015143
1814.3600000000001,2.964224,0.007749999999987267
1814.3700000000001,2.964147,-0.023150000000015325
1814.38,2.963761,-0.019300000000015416
1814.39,2.963761,-0.019300000000015416
1814.4,2.963375,-0.0039000000000157797
1814.41,2.963683,0.003849999999999909
1814.42,2.963452,-0.019249999999999545
1814.43,2.963298,0.015450000000015507
1814.44,2.963761,-0.030900000000031014
1814.45,2.96268,-0.019300000000015416
1814.46,2.963375,0.019300000000015416
1814.47,2.963066,-0.03860000000003083
1814.48,2.962603,0.0
1814.49,2.963066,-0.023150000000015325
1814.5,2.96214,-0.015450000000015507
1814.51,2.962757,0.0038499999999714873
1814.52,2.962217,-0.023100000000027876
1814.53,2.962295,0.019300000000043838
1814.54,2.962603,-0.027000000000015234
1814.55,2.961755,-0.023150000000015325
1814.56,2.96214,0.0
1814.57,2.961755,-0.030850000000043565
1814.58,2.961523,-0.011600000000129285
1814.5900000000001,2.961523,-0.050150000000627415
1814.6000000000001,2.96052,0.003849999999999909
1814.6100000000001,2.9616,0.011550000000028149
1814.6200000000001,2.960751,-0.019300000000015416
1814.63,2.961214,0.019300000000015416
1814.64,2.961137,-0.030850000000043565
1814.65,2.960597,0.007699999999999818
1814.66,2.961291,-0.007699999999971396
1814.67,2.960443,-0.030850000000015143
1814.68,2.960674,0.0038499999999714873
1814.69,2.96052,-0.03855000000004338
1814.7,2.959903,-0.007749999999987267
1814.71,2.960365,-0.015450000000015507
1814.72,2.959594,-0.011550000000028149
1814.73,2.960134,0.003849999999999909
1814.74,2.959671,-0.023150000000015325
1814.75,2.959671,0.003849999999999909
1814.76,2.959748,-0.03860000000003083
1814.77,2.958899,-0.007699999999999818
1814.78,2.959594,0.023200000000031196
1814.79,2.959363,-0.030850000000015143
1814.8,2.958977,-0.007750000000015689
1814.81,2.959208,-0.023150000000015325
1814.82,2.958514,-0.019300000000015416
1814.83,2.958822,-0.0038499999991756795
1814.8400000000001,2.958437,-0.02699999999947522
1814.8500000000001,2.958282,0.019250000000027967
1814.8600000000001,2.958822,-0.030850000000043565
1814.8700000000001,2.957665,-0.023150000000015325
1814.88,2.958359,0.015450000000015507
1814.89,2.957974,-0.03855000000004338
1814.9,2.957588,0.015400000000028058
1814.91,2.958282,-0.015450000000015507
1814.92,2.957279,-0.015400000000028058
1814.93,2.957974,0.015450000000015507
1814.94,2.957588,-0.019300000000015416
1814.95,2.957588,0.003849999999999909
1814.96,2.957665,-0.030850000000043565
1814.97,2.956971,-0.015450000000015507
1814.98,2.957356,-0.003899999999987358
1814.99,2.956893,-0.027000000000015234
1815.0,2.956816,0.0
1815.01,2.956893,-0.030850000000043565
1815.02,2.956199,0.003899999999987358
1815.03,2.956971,-0.007699999999999818
1815.04,2.956045,-0.023200000000002774
1815.05,2.956507,0.011549999999999727
1815.06,2.956276,-0.030850000000015143
1815.07,2.95589,0.00770000000002824
1815.08,2.95643,-0.050149999997131545
1815.0900000000001,2.954887,-0.02314999999677525
1815.1000000000001,2.955967,0.05400000000003047
1815.1100000000001,2.955967,-0.03855000000001496
1815.1200000000001,2.955196,0.0077500000000441105
1815.13,2.956122,-0.0038500000000283308
1815.14,2.955119,-0.038600000000059254
1815.15,2.95535,-0.003899999999987358
1815.16,2.955041,-0.027000000000015234
1815.17,2.95481,0.023200000000031196
1815.18,2.955505,-0.015450000000015507
1815.19,2.954501,-0.023200000000031196
1815.2,2.955041,0.007749999999987267
1815.21,2.954656,-0.03855000000001496
1815.22,2.95427,0.015400000000028058
1815.23,2.954964,-0.019300000000043838
1815.24,2.953884,-0.019250000000027967
1815.25,2.954579,-0.007699999999999818
1815.26,2.95373,-0.04245000000003074
1815.27,2.95373,0.019249999999999545
1815.28,2.954115,-0.011599999999987176
1815.29,2.953498,-0.019249999999999545
1815.3,2.95373,-0.015400000000028058
1815.31,2.95319,-0.030850000000015143
1815.32,2.953113,0.003849999999999909
1815.33,2.953267,-0.027049999998752128
1815.3400000000001,2.952572,0.007700000001676699
1815.3500000000001,2.953421,-0.003849999999999909
1815.3600000000001,2.952495,-0.03475000000003092
1815.3700000000001,2.952726,0.003849999999999909
1815.38,2.952572,-0.027000000000015234
1815.39,2.952186,0.015450000000015507
1815.4,2.952881,-0.011550000000028149
1815.41,2.951955,-0.030850000000043565
1815.42,2.952264,0.019300000000043838
1815.43,2.952341,-0.023150000000015325
1815.44,2.951801,-0.011600000000015598
1815.45,2.952109,-0.015450000000015507
1815.46,2.951492,-0.023150000000015325
1815.47,2.951646,0.0
1815.48,2.951492,-0.019300000000043838
1815.49,2.95126,0.0
1815.5,2.951492,-0.019249999999999545
1815.51,2.950875,-0.003849999999999909
1815.52,2.951415,0.0
1815.53,2.950875,-0.03860000000003083
1815.54,2.950643,0.015399999999999636
1815.55,2.951183,-0.011549999999999727
1815.56,2.950412,-0.030850000000043565
1815.57,2.950566,0.0
1815.58,2.950412,-0.03469999999919082
1815.5900000000001,2.949872,-0.011599999998935573
1815.6000000000001,2.95018,-0.007749999999987267
1815.6100000000001,2.949717,-0.003849999999999909
1815.6200000000001,2.950103,-0.003849999999999909
1815.63,2.94964,-0.04630000000003065
1815.64,2.949177,-0.011550000000028149
1815.65,2.949409,-0.030850000000043565
1815.66,2.94856,0.007699999999999818
1815.67,2.949563,0.03860000000003083
1815.68,2.949332,-0.019299999999986994
1815.69,2.949177,-0.0039000000000157797
1815.7,2.949254,-0.019300000000043838
1815.71,2.948791,-0.0038499999999714873
1815.72,2.949177,-0.019250000000027967
1815.73,2.948406,-0.027000000000043656
1815.74,2.948637,0.019250000000027967
1815.75,2.948791,-0.04630000000005907
1815.76,2.947711,-0.015399999999999636
1815.77,2.948483,0.011550000000028149
1815.78,2.947942,-0.011600000000015598
1815.79,2.948251,0.0039000000000157797
1815.8,2.94802,-0.04630000000003065
1815.81,2.947325,-0.015450000000043929
1815.82,2.947711,-0.011550000000028149
1815.83,2.947094,-0.0077000000011366865
1815.8400000000001,2.947557,0.02314999999924794
1815.8500000000001,2.947557,-0.04630000000005907
1815.8600000000001,2.946631,0.0038499999999714873
1815.8700000000001,2.947634,-0.007750000000015689
1815.88,2.946476,-0.04245000000003074
1815.89,2.946785,0.027050000000031105
1815.9,2.947017,-0.027000000000043656
1815.91,2.946245,-0.011600000000015598
1815.92,2.946785,-0.011549999999999727
1815.93,2.946014,-0.015450000000015507
1815.94,2.946476,0.011549999999999727
1815.95,2.946245,-0.04630000000003065
1815.96,2.94555,-0.007699999999971396
1815.97,2.946091,0.0
1815.98,2.94555,-0.007750000000015689
1815.99,2.945936,0.027050000000031105
1816.0,2.946091,-0.027000000000015234
1816.01,2.945396,-0.015450000000043929
1816.02,2.945782,-0.019300000000043838
1816.03,2.94501,-0.027000000000015234
