Signal Name,Original_Signal (Time Cut)
holding_voltage,2.990511475798956
unloading_parameter,[-2.87797014e-08  1.61525273e-04 -3.13283333e-01  2.11664512e+02]
peak_time,1824.12
peak_value,2.989687
peak_mean,2.989723566866268
plus_minus_toleranz,0.00117616721386716
U3,0.011484596143414905
U3_mean,0.011521163009682756
manufacturer,vishay
capacitance,50
typ,C
methode,A
klass,3
dut,2
version,1
U_R,3.0
ESR,0.022
I_c,3.589
I_dc,0.6





time,value,derivative
1824.1200000000001,2.989687,-0.7793000000007027
1824.13,2.981894,-0.41280000000034534
1824.14,2.981431,-0.05405000000004634
1824.15,2.980813,-0.06560000000007449
1824.16,2.980119,-0.030850000000015143
1824.17,2.980196,-0.030850000000043565
1824.18,2.979502,-0.04630000000003065
1824.19,2.97927,-0.007749999999987267
1824.2,2.979347,-0.04245000000005916
1824.21,2.978421,-0.030850000000043565
1824.22,2.97873,-0.015399999999999636
1824.23,2.978113,-0.05405000000004634
1824.24,2.977649,-0.007750000000015689
1824.25,2.977958,-0.015399999999999636
1824.26,2.977341,-0.03855000000004338
1824.27,2.977187,0.027000000000015234
1824.28,2.977881,-0.019300000000015416
1824.29,2.976801,-0.0578500000000588
1824.3,2.976724,0.0
1824.31,2.976801,-0.027050000000031105
1824.32,2.976183,-0.011549999999999727
1824.33,2.97657,-0.00769999999886295
1824.3400000000001,2.976029,-0.04634999999933598
1824.3500000000001,2.975643,0.10035000000007699
1824.3600000000001,2.978036,-0.011549999999999727
1824.3700000000001,2.975412,-0.12735000000009222
1824.38,2.975489,0.019300000000015416
1824.39,2.975798,-0.034700000000043474
1824.4,2.974795,-0.011600000000015598
1824.41,2.975566,0.0
1824.42,2.974795,-0.05015000000005898
1824.43,2.974563,0.015399999999999636
1824.44,2.975103,-0.015399999999999636
1824.45,2.974255,-0.027000000000015234
1824.46,2.974563,0.019249999999999545
1824.47,2.97464,-0.019300000000015416
1824.48,2.974177,-0.015399999999999636
1824.49,2.974332,0.0
1824.5,2.974177,-0.04630000000003065
1824.51,2.973406,-0.011549999999999727
1824.52,2.973946,0.011549999999999727
1824.53,2.973637,-0.023150000000043747
1824.54,2.973483,0.003849999999999909
1824.55,2.973714,-0.019299999999986994
1824.56,2.973097,-0.011550000000028149
1824.57,2.973483,0.003849999999999909
1824.58,2.973174,-0.042449999999263355
1824.5900000000001,2.972634,0.0038500000012504643
1824.6000000000001,2.973251,0.0
1824.6100000000001,2.972634,-0.04240000000004329
1824.6200000000001,2.972403,0.015449999999987085
1824.63,2.972943,-0.030900000000031014
1824.64,2.971785,-0.03475000000003092
1824.65,2.972248,0.030900000000031014
1824.66,2.972403,-0.04245000000003074
1824.67,2.971399,-0.015450000000015507
1824.68,2.972094,0.023200000000031196
1824.69,2.971863,-0.019300000000015416
1824.7,2.971708,-0.007750000000015689
1824.71,2.971708,-0.030850000000043565
1824.72,2.971091,-0.015450000000015507
1824.73,2.971399,0.00770000000002824
1824.74,2.971245,-0.04240000000004329
1824.75,2.970551,-0.003849999999999909
1824.76,2.971168,0.015400000000028058
1824.77,2.970859,-0.04630000000005907
1824.78,2.970242,0.007749999999987267
1824.79,2.971014,0.007750000000015689
1824.8,2.970397,-0.04630000000003065
1824.81,2.970088,0.003849999999999909
1824.82,2.970474,-0.019300000000015416
1824.83,2.969702,-0.03860000000045716
1824.8400000000001,2.969702,0.015450000000186037
1824.8500000000001,2.970011,-0.019300000000015416
1824.8600000000001,2.969316,-0.011600000000015598
1824.8700000000001,2.969779,0.015450000000015507
