Signal Name,Original_Signal (Time Cut)
holding_voltage,2.9868497201148427
unloading_parameter,[-3.92453249e-04  2.84525048e+00 -6.87604795e+03  5.53915212e+06]
peak_time,2412.57
peak_value,2.985983
peak_mean,2.9863913153692616
plus_minus_toleranz,0.0013626408878806002
U3,0.09061475177574163
U3_mean,0.09102306714500319
manufacturer,vishay
capacitance,50
typ,C
methode,A
klass,4
dut,3
version,1
U_R,3.0
ESR,0.022
I_c,3.589
I_dc,6.0





time,value,derivative
2412.57,2.985983,-0.3009000000071193
2412.58,2.982974,-2.4691499999036353
2412.59,2.9366,-3.510849999951944
2412.6,2.912757,-1.5008000000415507
2412.61,2.906584,-0.5632499999980212
2412.62,2.901492,-0.42050000000440946
2412.63,2.898174,-0.3781000000024619
2412.64,2.89393,-0.3241000000048757
2412.65,2.891692,-0.2816500000029123
2412.66,2.888297,-0.28550000000271325
2412.67,2.885982,-0.2585000000014759
2412.68,2.883127,-0.2700500000009356
2412.69,2.880581,-0.22759999999502156
2412.7000000000003,2.878575,-0.21990000000107557
2412.71,2.876183,-0.1659000000035178
2412.7200000000003,2.875257,-0.17750000000401656
2412.73,2.872633,-0.1852000000036753
2412.7400000000002,2.871553,-0.1852000000036469
2412.75,2.868929,-0.20835000000263904
2412.76,2.867386,-0.16585000000068817
2412.77,2.865612,-0.17745000000016375
2412.78,2.863837,-0.14664999999871497
2412.79,2.862679,-0.17359999999754905
2412.8,2.860365,-0.1388499999958981
2412.81,2.859902,-0.14659999999560114
2412.82,2.857433,-0.1697999999966271
2412.83,2.856506,-0.1350499999982162
2412.84,2.854732,-0.1619999999994377
2412.85,2.853266,-0.13505000000060363
2412.86,2.852031,-0.15435000000155696
2412.87,2.850179,-0.14660000000191076
2412.88,2.849099,-0.13500000000135515
2412.89,2.847479,-0.11575000000217983
2412.9,2.846784,-0.13890000000324676
2412.91,2.844701,-0.14660000000293394
2412.92,2.843852,-0.11960000000169657
2412.93,2.842309,-0.1311500000011847
2412.94,2.841229,-0.11189999999754718
2412.9500000000003,2.840071,-0.14660000000151285
2412.96,2.838297,-0.10030000000358541
2412.9700000000003,2.838065,-0.14665000000570672
2412.98,2.835364,-0.15430000000537802
2412.9900000000002,2.834979,-0.09640000000277382
2413.0,2.833436,-0.12345000000149753
2413.01,2.83251,-0.11960000000135551
2413.02,2.831044,-0.14665000000013606
2413.03,2.829577,-0.10419999999814422
2413.04,2.82896,-0.10799999999798615
2413.05,2.827417,-0.1350499999992678
2413.06,2.826259,-0.14274999999892657
2413.07,2.824562,-0.11569999999764491
2413.08,2.823945,-0.11574999999763236
2413.09,2.822247,-0.13119999999838683
2413.1,2.821321,-0.13119999999838683
2413.11,2.819623,-0.15819999999965262
2413.12,2.818157,-0.13115000000081523
2413.13,2.817,-0.14270000000132654
2413.14,2.815303,-0.10800000000293153
2413.15,2.81484,-0.1235000000036166
2413.16,2.812833,-0.12345000000362916
2413.17,2.812371,-0.1003000000025338
2413.18,2.810827,-0.119600000001725
2413.19,2.809979,-0.10414999999775887
2413.2000000000003,2.808744,-0.15435000000152854
2413.21,2.806892,-0.11190000000343048
2413.2200000000003,2.806506,-0.11960000000379978
2413.23,2.8045,-0.12730000000345854
2413.2400000000002,2.80396,-0.11960000000308924
2413.25,2.802108,-0.10420000000380014
2413.26,2.801876,-0.10415000000378427
2413.27,2.800025,-0.13115000000257737
2413.28,2.799253,-0.12735000000239438
2413.29,2.797478,-0.15045000000139908
2413.3,2.796244,-0.06559999999743127
2413.31,2.796166,-0.12734999999466368
2413.32,2.793697,-0.14659999999557272
2413.33,2.793234,-0.10029999999764527
2413.34,2.791691,-0.11569999999838387
2413.35,2.79092,-0.10029999999903794
2413.36,2.789685,-0.12735000000029117
2413.37,2.788373,-0.1003000000014822
2413.38,2.787679,-0.12345000000257755
2413.39,2.785904,-0.111900000003061
2413.4,2.785441,-0.12345000000362916
2413.41,2.783435,-0.11960000000377136
2413.42,2.783049,-0.10030000000287487
2413.43,2.781429,-0.11575000000220825
2413.44,2.780734,-0.1002999999978158
2413.4500000000003,2.779423,-0.13115000000010468
2413.46,2.778111,-0.11575000000078717
2413.4700000000003,2.777108,-0.13120000000151322
2413.48,2.775487,-0.11190000000237887
2413.4900000000002,2.77487,-0.11570000000256186
2413.5,2.773173,-0.10415000000307373
2413.51,2.772787,-0.11575000000360092
2413.52,2.770858,-0.12735000000310492
2413.53,2.77024,-0.10035000000183913
2413.54,2.768851,-0.14659999999977913
2413.55,2.767308,-0.10029999999764527
2413.56,2.766845,-0.13114999999623933
2413.57,2.764685,-0.1388999999966245
2413.58,2.764067,-0.11574999999763236
2413.59,2.76237,-0.11184999999747447
2413.6,2.76183,-0.10029999999798633
2413.61,2.760364,-0.13119999999941
2413.62,2.759206,-0.11575000000010505
2413.63,2.758049,-0.13500000000098566
2413.64,2.756506,-0.10030000000256223
2413.65,2.756043,-0.11575000000325986
2413.66,2.754191,-0.11575000000325986
2413.67,2.753728,-0.111900000003061
2413.68,2.751953,-0.1196000000027766
2413.69,2.751336,-0.08874999999804345
2413.7000000000003,2.750178,-0.14275000000134241
2413.71,2.748481,-0.11570000000256186
2413.7200000000003,2.747864,-0.12345000000291861
2413.73,2.746012,-0.10420000000377172
2413.7400000000002,2.74578,-0.10805000000394216
2413.75,2.743851,-0.11570000000361347
2413.76,2.743466,-0.10415000000307373
2413.77,2.741768,-0.14280000000135828
2413.78,2.74061,-0.10414999999957786
2413.79,2.739685,-0.11184999999923662
2413.8,2.738373,-0.10034999999871275
2413.81,2.737678,-0.13889999999699398
2413.82,2.735595,-0.11184999999571232
2413.83,2.735441,-0.10414999999602514
2413.84,2.733512,-0.11959999999677962
2413.85,2.733049,-0.0964499999978159
2413.86,2.731583,-0.12734999999921115
2413.87,2.730502,-0.13504999999889833
2413.88,2.728882,-0.1504499999996085
2413.89,2.727493,-0.08875000000233513
2413.9,2.727107,-0.08875000000233513
2413.91,2.725718,-0.09260000000219293
2413.92,2.725255,-0.10415000000276109
2413.93,2.723635,-0.13885000000118453
2413.94,2.722478,-0.11574999999746183
