Signal Name,Original_Signal (Time Cut)
holding_voltage,2.988520250879834
unloading_parameter,[-2.55884249e-05  2.43589015e-02 -7.79186904e+00  8.39861629e+02]
peak_time,310.54
peak_value,2.987758
peak_mean,2.989212694610779
plus_minus_toleranz,0.001180522113932635
U3,0.05561034617927918
U3_mean,0.05706504079005814
manufacturer,vishay
capacitance,50
typ,C
methode,B
klass,1
dut,3
version,1
U_R,3.0
ESR,0.022
I_c,3.589
I_dc,3.409





time,value,derivative
310.54,2.987758,-0.41670000000035995
310.55,2.983591,-1.8557500000016773
310.56,2.950643,-1.9251500000017643
310.57,2.945088,-0.420500000000402
310.58,2.942233,-0.2584999999996569
310.59000000000003,2.939918,-0.22764999999952806
310.6,2.93768,-0.20450000000019486
310.61,2.935828,-0.20060000000017908
310.62,2.933668,-0.18515000000016357
310.63,2.932125,-0.13890000000012037
310.64,2.93089,-0.11574999999984925
310.65000000000003,2.92981,-0.11959999999984916
310.66,2.928498,-0.13890000000009195
310.67,2.927032,-0.13115000000010468
310.68,2.925875,-0.11575000000013347
310.69,2.924717,-0.10420000000010532
310.7,2.923791,-0.10415000000008945
310.71,2.922634,-0.10799999999980514
310.72,2.921631,-0.08489999999974884
310.73,2.920936,-0.09645000000008963
310.74,2.919702,-0.11575000000010505
310.75,2.918621,-0.10420000000010532
310.76,2.917618,-0.08100000000007412
310.77,2.917001,-0.07714999999973315
310.78000000000003,2.916075,-0.07714999999976158
310.79,2.915458,-0.06560000000007449
310.8,2.914763,-0.1042000000000769
310.81,2.913374,-0.10800000000011778
310.82,2.912603,-0.0733000000000743
310.83,2.911908,-0.05015000000000214
310.84000000000003,2.9116,-0.05400000000003047
310.85,2.910828,-0.08875000000006139
310.86,2.909825,-0.09645000000008963
310.87,2.908899,-0.0849000000000899
310.88,2.908127,-0.08100000000007412
310.89,2.907279,-0.06939999999991642
310.90000000000003,2.906739,-0.04244999999986021
310.91,2.90643,-0.06175000000004616
310.92,2.905504,-0.0733000000000743
310.93,2.904964,-0.10805000000010523
310.94,2.903343,-0.1042000000000769
310.95,2.90288,-0.030850000000043565
310.96,2.902726,-0.042399999999759075
310.97,2.902032,-0.07329999999987535
310.98,2.90126,-0.0694500000000744
310.99,2.900643,-0.0849000000000899
311.0,2.899562,-0.08105000000006157
311.01,2.899022,-0.05015000000003056
311.02,2.898559,-0.046299999999945385
311.03000000000003,2.898096,-0.05784999999994511
311.04,2.897402,-0.0733000000000743
311.05,2.89663,-0.0694500000000744
311.06,2.896013,-0.08485000000007403
311.07,2.894933,-0.09645000000008963
311.08,2.894084,-0.046300000000115915
311.09000000000003,2.894007,-0.019300000000015416
311.1,2.893698,-0.06560000000007449
311.11,2.892695,-0.08485000000007403
311.12,2.892001,-0.09260000000008972
311.13,2.890843,-0.08875000000008981
311.14,2.890226,-0.050149999999973716
311.15000000000003,2.88984,-0.042449999999945476
311.16,2.889377,-0.04630000000003065
311.17,2.888914,-0.0578500000000588
311.18,2.88822,-0.08870000000007394
311.19,2.88714,-0.0849000000000899
311.2,2.886522,-0.06175000000007458
311.21,2.885905,-0.05784999999988827
311.22,2.885365,-0.0346999999998161
311.23,2.885211,-0.06560000000004607
311.24,2.884053,-0.0926000000000613
