Signal Name,Original_Signal (Time Cut)
holding_voltage,2.986197279113729
unloading_parameter,[-3.94244282e-04  2.28826756e+00 -4.42729051e+03  2.85535044e+06]
peak_time,1930.68
peak_value,2.985212
peak_mean,2.985333262
plus_minus_toleranz,0.0013592343986961318
U3,0.09486856070038696
U3_mean,0.09498982270038692
manufacturer,vishay
capacitance,50
typ,C
methode,A
klass,4
dut,1
version,1
U_R,3.0
ESR,0.022
I_c,3.589
I_dc,6.0





time,value,derivative
1934.92,2.385746,-0.14275000000012028
1934.93,2.384512,-0.09645000000008963
1934.94,2.383817,-0.10805000000009102
1934.95,2.382351,-0.1427500000001487
1934.96,2.380962,-0.09260000000008972
1934.97,2.380499,-0.08485000000005982
1934.98,2.379265,-0.1504500000001343
1934.99,2.37749,-0.12735000000013486
1935.0,2.376718,-0.07715000000006
1935.01,2.375947,-0.1466000000001202
1935.02,2.373786,-0.11960000000011917
1935.03,2.373555,-0.07715000000006
1935.04,2.372243,-0.1504500000001343
1935.05,2.370546,-0.1427500000001487
1935.06,2.369388,-0.0887500000000756
1935.07,2.368771,-0.11575000000010505
1935.08,2.367073,-0.1388999999992535
1935.0900000000001,2.365993,-0.0964499999987396
1935.1000000000001,2.365144,-0.11575000000009084
1935.1100000000001,2.363678,-0.13890000000010616
1935.1200000000001,2.362366,-0.08485000000008824
1935.13,2.361981,-0.10030000000010375
1935.14,2.36036,-0.15050000000013597
1935.15,2.358971,-0.09260000000007551
1935.16,2.358508,-0.09645000000008963
1935.17,2.357042,-0.1466000000001344
1935.18,2.355576,-0.10415000000008945
1935.19,2.354959,-0.08870000000008815
1935.2,2.353802,-0.14275000000012028
1935.21,2.352104,-0.13505000000012046
1935.22,2.351101,-0.08485000000008824
1935.23,2.350407,-0.15045000000014852
1935.24,2.348092,-0.16590000000014982
1935.25,2.347089,-0.08490000000006148
1935.26,2.346394,-0.12735000000012064
1935.27,2.344542,-0.18905000000017935
1935.28,2.342613,-0.07715000000007421
1935.29,2.342999,-0.0733000000000743
1935.3,2.341147,-0.15430000000013422
1935.31,2.339913,-0.09260000000007551
1935.32,2.339295,-0.09650000000009129
1935.33,2.337983,-0.13889999999837244
1935.3400000000001,2.336517,-0.09644999999785853
1935.3500000000001,2.336054,-0.08870000000008815
1935.3600000000001,2.334743,-0.1466000000001344
1935.3700000000001,2.333122,-0.10420000000009111
1935.38,2.332659,-0.08485000000007403
1935.39,2.331425,-0.1466000000001344
1935.4,2.329727,-0.12730000000010477
1935.41,2.328879,-0.09260000000007551
1935.42,2.327875,-0.1427500000001487
1935.43,2.326024,-0.11960000000010496
1935.44,2.325483,-0.06175000000004616
1935.45,2.324789,-0.1466000000001486
1935.46,2.322551,-0.1582000000001358
1935.47,2.321625,-0.0733000000000601
1935.48,2.321085,-0.10415000000008945
1935.49,2.319542,-0.1504500000001343
1935.5,2.318076,-0.0849000000000899
1935.51,2.317844,-0.10030000000010375
1935.52,2.31607,-0.14275000000012028
1935.53,2.314989,-0.08105000000006157
1935.54,2.314449,-0.10415000000010366
1935.55,2.312906,-0.15815000000014834
1935.56,2.311286,-0.11960000000011917
1935.57,2.310514,-0.07715000000006
