Signal Name,Original_Signal (Time Cut)
holding_voltage,2.9897880553803944
unloading_parameter,[-3.90359595e-04  2.17658259e+00 -4.04553778e+03  2.50650519e+06]
peak_time,1854.57
peak_value,2.987604
peak_mean,2.98790145508982
plus_minus_toleranz,0.0013889674730878908
U3,0.09509467738652244
U3_mean,0.09539213247634226
manufacturer,vishay
capacitance,50
typ,C
methode,A
klass,4
dut,1
version,2
U_R,3.0
ESR,0.022
I_c,3.589
I_dc,6.0





time,value,derivative
1854.57,2.987604,-0.5248000000005136
1854.58,2.982356,-2.762399999920234
1854.5900000000001,2.932356,-3.7036999999317572
1854.6000000000001,2.908282,-1.516200000001362
1854.6100000000001,2.902032,-0.5054000000004351
1854.6200000000001,2.898174,-0.40125000000037403
1854.63,2.894007,-0.3935500000003742
1854.64,2.890303,-0.35110000000031505
1854.65,2.886985,-0.2777500000002533
1854.66,2.884748,-0.23145000000022264
1854.67,2.882356,-0.2701000000002409
1854.68,2.879346,-0.2585000000002253
1854.69,2.877186,-0.20060000000017908
1854.7,2.875334,-0.19290000000017926
1854.71,2.873328,-0.21220000000019468
1854.72,2.87109,-0.2160500000001946
1854.73,2.869007,-0.18135000000017953
1854.74,2.867463,-0.1466000000001486
1854.75,2.866075,-0.17745000000016375
1854.76,2.863914,-0.21220000000016626
1854.77,2.861831,-0.15815000000011992
1854.78,2.860751,-0.11190000000013356
1854.79,2.859593,-0.16205000000016412
1854.8,2.85751,-0.20835000000016635
1854.81,2.855426,-0.15050000000013597
1854.82,2.8545,-0.10030000000011796
1854.83,2.85342,-0.1234499999983143
1854.8400000000001,2.852031,-0.18904999999915617
1854.8500000000001,2.849639,-0.1659000000001356
1854.8600000000001,2.848713,-0.09260000000008972
1854.8700000000001,2.847787,-0.1311500000001331
1854.88,2.84609,-0.18905000000017935
1854.89,2.844006,-0.1582000000001358
1854.9,2.842926,-0.07330000000004588
1854.91,2.84254,-0.07715000000007421
1854.92,2.841383,-0.18130000000016366
1854.93,2.838914,-0.16205000000016412
1854.94,2.838142,-0.07715000000007421
1854.95,2.837371,-0.04630000000003065
1854.96,2.837216,-0.16975000000016394
